DATE,Block,Plot,Transect,Canopy,First Foliar,Second Foliar,Third Foliar,Basal
2015,4,UN,4,SCAR,,,,S
2015,4,UN,4,NC,,,,S
2015,4,UN,4,BRRU,SCAR,,,S
2015,4,UN,4,BRRU,SCAR,,,DS
2015,4,UN,4,BRRU,SCAR,,,L
2015,4,UN,4,THMO,BRRU,SCAR,,L
2015,4,UN,4,AMDU,THMO,BRRU,,S
2015,4,UN,4,THMO,,,,S
2015,4,UN,4,NC,,,,R
2015,4,UN,4,NC,,,,S
2015,4,UN,4,NC,,,,R
2015,4,UN,4,THMO,BRRU,,,L
2015,4,UN,4,NC,,,,S
2015,4,UN,4,NC,,,,S
2015,4,UN,4,NC,,,,S
2015,4,UN,4,NC,,,,S
2015,4,UN,4,NC,,,,S
2015,4,UN,4,DS,,,,S
2015,4,UN,4,THMO,,,,L
2015,4,UN,4,THMO,DS,,,L
2015,4,UN,4,DS,BRRU,,,S
2015,4,UN,4,CYBI,BRRU,DEPI,,S
2015,4,UN,4,CYBI,BRRU,,,R
2015,4,UN,4,ASNU,,,,S
2015,4,UN,4,ASNU,,,,S
2015,4,UN,4,SCAR,,,,S
2015,4,UN,4,NC,,,,S
2015,4,UN,4,NC,,,,S
2015,4,UN,4,NC,,,,R
2015,4,UN,4,SCAR,,,,S
2015,4,UN,4,THMO,,,,S
2015,4,UN,4,BRRU,,,,R
2015,4,UN,4,AMDU,,,,S
2015,4,UN,4,DS,,,,R
2015,4,UN,4,NC,,,,R
2015,4,UN,4,NC,,,,S
2015,4,UN,4,NC,,,,R
2015,4,UN,4,NC,,,,R
2015,4,UN,4,ASNU,,,,S
2015,4,UN,4,CORA,BRRU,,,S
2015,4,UN,4,BRRU,DS,SCAR,,S
2015,4,UN,4,LATR,BRRU,,,S
2015,4,BS,2,DS,,,,S
2015,4,BS,2,BRRU,ERCI,,,R
2015,4,BS,2,SCAR,BRRU,,,S
2015,4,BS,2,SCAR,,,,S
2015,4,BS,2,SCAR,ASNU,,,S
2015,4,BS,2,DS,SCAR,BRRU,,S
2015,4,BS,2,NC,,,,R
2015,4,BS,2,ERCI,,,,S
2015,4,BS,2,BRRU,,,,R
2015,4,BS,2,DS,SCAR,,,R
2015,4,BS,2,NC,,,,S
2015,4,BS,2,NC,,,,S
2015,4,BS,2,SCAR,,,,S
2015,4,BS,2,ASNU,,,,S
2015,4,BS,2,SCAR,,,,S
2015,4,BS,2,SCAR,,,,R
2015,4,BS,2,NC,,,,S
2015,4,BS,2,SCAR,,,,S
2015,4,BS,2,SCAR,,,,R
2015,4,BS,2,NC,,,,S
2015,4,BS,2,AMDU,BRRU,,,S
2015,4,BS,2,AMDU,SCAR,,,R
2015,4,BS,2,AMDU,,,,R
2015,4,BS,2,SCAR,,,,S
2015,4,BS,2,SCAR,,,,S
2015,4,BS,2,NC,,,,S
2015,4,BS,2,NC,,,,R
2015,4,BS,2,NC,,,,S
2015,4,BS,2,NC,,,,S
2015,4,BS,2,SCAR,,,,S
2015,4,BS,2,NC,,,,R
2015,4,BS,2,SCAR,,,,S
2015,4,BS,2,NC,,,,S
2015,4,BS,2,NC,,,,S
2015,4,BS,2,NC,,,,S
2015,4,BS,2,DEPI,,,,S
2015,4,BS,2,SCAR,,,,S
2015,4,BS,2,NC,,,,R
2015,4,BS,2,SCAR,,,,R
2015,4,BS,2,NC,,,,R
2015,4,BS,2,DS,,,,S
2015,4,BS,2,SCAR,,,,S
2015,4,BS,2,BRRU,SCAR,,,R
2015,4,BS,2,NC,,,,R
2015,4,BS,2,SCAR,,,,S
2015,4,BS,2,SCAR,,,,S
2015,5,BS,3,NC,,,,S
2015,5,BS,3,NC,,,,R
2015,5,BS,3,NC,,,,R
2015,5,BS,3,NC,,,,R
2015,5,BS,3,SCAR,,,,R
2015,5,BS,3,SCAR,,,,S
2015,5,BS,3,SCAR,,,,R
2015,5,BS,3,NC,,,,R
2015,5,BS,3,NC,,,,S
2015,5,BS,3,NC,,,,R
2015,5,BS,3,SCAR,,,,R
2015,5,BS,3,SCAR,,,,S
2015,5,BS,3,KRAME,SCAR,,,S
2015,5,BS,3,AMDU,ALAL,SCAR,,S
2015,5,BS,3,NC,,,,S
2015,5,BS,3,NC,,,,S
2015,5,BS,3,SCAR,,,,S
2015,5,BS,3,SCAR,,,,S
2015,5,BS,3,DS,,,,S
2015,5,BS,3,NC,,,,S
2015,5,BS,3,NC,,,,R
2015,5,BS,3,NC,,,,S
2015,5,BS,3,NC,,,,R
2015,5,BS,3,SCAR,,,,S
2015,5,BS,3,SCAR,,,,S
2015,5,BS,3,SCAR,,,,R
2015,5,BS,3,SCAR,,,,S
2015,5,BS,3,NC,,,,S
2015,5,BS,3,NC,,,,S
2015,5,BS,3,NC,,,,S
2015,5,BS,3,NC,,,,S
2015,5,BS,3,NC,,,,R
2015,5,BS,3,SCAR,,,,S
2015,5,BS,3,ASNU,,,,S
2015,5,BS,3,NC,,,,S
2015,5,BS,3,NC,,,,S
2015,5,BS,3,NC,,,,R
2015,5,BS,3,NC,,,,S
2015,5,BS,3,SCAR,,,,S
2015,5,BS,3,SCAR,,,,S
2015,5,BS,3,NC,,,,S
2015,5,BS,3,NC,,,,S
2015,5,BS,3,NC,,,,S
2015,5,BS,3,NC,,,,S
2015,5,BS,3,CYAC,SCAR,,,S
2015,5,BS,3,NC,,,,S
2015,1,BS,2,NC,,,,S
2015,1,BS,2,NC,,,,S
2015,1,BS,2,NC,,,,S
2015,1,BS,2,SCAR,,,,S
2015,1,BS,2,SCAR,,,,R
2015,1,BS,2,NC,,,,S
2015,1,BS,2,SCAR,,,,S
2015,1,BS,2,SCAR,,,,S
2015,1,BS,2,BRRU,,,,S
2015,1,BS,2,ERCI,,,,S
2015,1,BS,2,BRRU,SCAR,,,S
2015,1,BS,2,NC,,,,R
2015,1,BS,2,NC,,,,R
2015,1,BS,2,NC,,,,R
2015,1,BS,2,NC,,,,R
2015,1,BS,2,NC,,,,S
2015,1,BS,2,DEPI,,,,S
2015,1,BS,2,BRRU,SCAR,,,S
2015,1,BS,2,NC,,,,S
2015,1,BS,2,NC,,,,R
2015,1,BS,2,ERCI,,,,S
2015,1,BS,2,SCAR,DS,,,S
2015,1,BS,2,SCAR,ERCI,,,S
2015,1,BS,2,BRRU,SCAR,,,S
2015,1,BS,2,NC,,,,R
2015,1,BS,2,NC,,,,S
2015,1,BS,2,BRRU,,,,S
2015,1,BS,2,SCAR,,,,R
2015,1,BS,2,ASNU,,,,S
2015,1,BS,2,NC,,,,S
2015,1,BS,2,NC,,,,S
2015,1,BS,2,NC,,,,S
2015,1,BS,2,SCAR,,,,S
2015,1,BS,2,SCAR,,,,S
2015,1,BS,2,ASNU,,,,S
2015,1,BS,2,BRRU,SCAR,,,S
2015,1,BS,2,SCAR,,,,S
2015,1,BS,2,ASNU,SCAR,,,S
2015,1,BS,2,NC,,,,S
2015,1,BS,2,NC,,,,R
2015,1,BS,2,ASNU,,,,S
2015,1,BS,2,NC,,,,S
2015,1,BS,2,NC,,,,R
2015,1,BS,2,NC,,,,S
2015,1,BS,2,SCAR,,,,R
2015,1,BS,2,SCAR,ASNU,,,S
2015,1,US,3,NC,,,,S
2015,1,US,3,ERCI,,,,S
2015,1,US,3,BRRU,,,,S
2015,1,US,3,DS,BRRU,,,S
2015,1,US,3,DS,,,,L
2015,1,US,3,BRRU,,,,S
2015,1,US,3,NC,,,,S
2015,1,US,3,NC,,,,S
2015,1,US,3,NC,,,,R
2015,1,US,3,NC,,,,R
2015,1,US,3,NC,,,,R
2015,1,US,3,NC,,,,S
2015,1,US,3,BRRU,,,,R
2015,1,US,3,NC,,,,S
2015,1,US,3,NC,,,,S
2015,1,US,3,CORA,BRRU,,,R
2015,1,US,3,YUBR,KRAME,,,S
2015,1,US,3,KRAME,YUBR,,,S
2015,1,US,3,DS,,,,R
2015,1,US,3,DS,,,,R
2015,1,US,3,NC,,,,R
2015,1,US,3,YUBR,,,,S
2015,1,US,3,YUBR,,,,R
2015,1,US,3,NC,,,,R
2015,1,US,3,NC,,,,S
2015,1,US,3,NC,,,,R
2015,1,US,3,NC,,,,S
2015,1,US,3,NC,,,,R
2015,1,US,3,BRRU,,,,S
2015,1,US,3,NC,,,,R
2015,1,US,3,NC,,,,R
2015,1,US,3,NC,,,,R
2015,1,US,3,BRRU,SCAR,,,R
2015,1,US,3,SCAR,,,,S
2015,1,US,3,SCAR,,,,S
2015,1,US,3,NC,,,,S
2015,1,US,3,NC,,,,S
2015,1,US,3,SCAR,,,,R
2015,1,US,3,DS,,,,R
2015,1,US,3,NC,,,,L
2015,1,US,3,NC,,,,S
2015,1,US,3,NC,,,,S
2015,1,US,3,BRRU,,,,S
2015,1,US,3,DEPI,,,,R
2015,1,US,3,NC,,,,R
2015,1,US,3,LATR,BRRU,,,S
2015,5,US,4,SCAR,,,,L
2015,5,US,4,NC,,,,R
2015,5,US,4,BRTE,SCAR,,,S
2015,5,US,4,THMO,,,,S
2015,5,US,4,THMO,,,,S
2015,5,US,4,THMO,,,,S
2015,5,US,4,NC,,,,S
2015,5,US,4,NC,,,,S
2015,5,US,4,NC,,,,R
2015,5,US,4,SCAR,,,,S
2015,5,US,4,NC,,,,S
2015,5,US,4,SCAR,,,,S
2015,5,US,4,NC,,,,S
2015,5,US,4,NC,,,,S
2015,5,US,4,LATR,BRRU,,,S
2015,5,US,4,LATR,,,,R
2015,5,US,4,LATR,SCAR,,,R
2015,5,US,4,LATR,,,,S
2015,5,US,4,SCAR,,,,S
2015,5,US,4,NC,,,,S
2015,5,US,4,NC,,,,S
2015,5,US,4,NC,,,,S
2015,5,US,4,KRAME,BRRU,,,S
2015,5,US,4,KRAME,,,,S
2015,5,US,4,UNKNOWN SHRUB 1,,,,S
2015,5,US,4,SCAR,,,,S
2015,5,US,4,NC,,,,S
2015,5,US,4,NC,,,,S
2015,5,US,4,NC,,,,S
2015,5,US,4,NC,,,,S
2015,5,US,4,NC,,,,S
2015,5,US,4,NC,,,,S
2015,5,US,4,NC,,,,S
2015,5,US,4,SCAR,,,,R
2015,5,US,4,ASNU,,,,S
2015,5,US,4,NC,,,,S
2015,5,US,4,NC,,,,R
2015,5,US,4,NC,,,,R
2015,5,US,4,NC,,,,S
2015,5,US,4,CORA,BRRU,,,L
2015,5,US,4,CORA,,,,S
2015,5,US,4,NC,,,,S
2015,5,US,4,NC,,,,R
2015,5,US,4,NC,,,,S
2015,5,US,4,AMDU,SCAR,,,S
2015,5,US,4,NC,,,,S
2015,1,UN,1,LATR,CYAC,BRRU,,L
2015,1,UN,1,LATR,,,,R
2015,1,UN,1,LATR,,,,R
2015,1,UN,1,NC,,,,R
2015,1,UN,1,BRRU,,,,R
2015,1,UN,1,NC,,,,S
2015,1,UN,1,SCAR,,,,S
2015,1,UN,1,SCAR,,,,S
2015,1,UN,1,SCAR,,,,S
2015,1,UN,1,NC,,,,R
2015,1,UN,1,NC,,,,R
2015,1,UN,1,NC,,,,R
2015,1,UN,1,BRRU,,,,S
2015,1,UN,1,NC,,,,S
2015,1,UN,1,BRRU,,,,R
2015,1,UN,1,SCAR,,,,R
2015,1,UN,1,BRRU,,,,S
2015,1,UN,1,NC,,,,S
2015,1,UN,1,NC,,,,S
2015,1,UN,1,LATR,,,,S
2015,1,UN,1,LATR,BRRU,SCAR,,S
2015,1,UN,1,LATR,SCAR,,,S
2015,1,UN,1,LATR,DS,,,S
2015,1,UN,1,NC,,,,S
2015,1,UN,1,NC,,,,R
2015,1,UN,1,NC,,,,R
2015,1,UN,1,BRRU,,,,S
2015,1,UN,1,NC,,,,S
2015,1,UN,1,NC,,,,R
2015,1,UN,1,NC,,,,S
2015,1,UN,1,NC,,,,S
2015,1,UN,1,CORA,BRRU,,,S
2015,1,UN,1,CORA,,,,S
2015,1,UN,1,DS,,,,L
2015,1,UN,1,L,,,,L
2015,1,UN,1,L,,,,R
2015,1,UN,1,dePI,,,,R
2015,1,UN,1,NC,,,,R
2015,1,UN,1,NC,,,,R
2015,1,UN,1,NC,,,,R
2015,1,UN,1,NC,,,,R
2015,1,UN,1,NC,,,,S
2015,1,UN,1,BRRU,,,,S
2015,1,UN,1,CORA,,,,L
2015,1,UN,1,AMDU,BRRU,,,S
2015,1,UN,1,SCAR,,,,S
2015,2,BN,2,BRRU,DEPI,,,S
2015,2,BN,2,BRRU,,,,S
2015,2,BN,2,AMDU,,,,S
2015,2,BN,2,dePI,,,,S
2015,2,BN,2,NC,,,,S
2015,2,BN,2,NC,,,,S
2015,2,BN,2,AMDU,BRRU,,,S
2015,2,BN,2,NC,,,,S
2015,2,BN,2,BRRU,SCAR,,,S
2015,2,BN,2,BRRU,SCAR,DEPI,,L
2015,2,BN,2,SCAR,,,,S
2015,2,BN,2,ASNU,,,,S
2015,2,BN,2,BRRU,,,,S
2015,2,BN,2,BRRU,,,,R
2015,2,BN,2,DAPU,,,,S
2015,2,BN,2,BRRU,SCAR,,,S
2015,2,BN,2,NC,,,,S
2015,2,BN,2,NC,,,,S
2015,2,BN,2,NC,,,,S
2015,2,BN,2,NC,,,,R
2015,2,BN,2,BRRU,,,,S
2015,2,BN,2,BRRU,,,,S
2015,2,BN,2,SCAR,BRRU,,,S
2015,2,BN,2,SCAR,,,,S
2015,2,BN,2,BRRU,SCAR,,,R
2015,2,BN,2,NC,,,,R
2015,2,BN,2,NC,,,,R
2015,2,BN,2,NC,,,,R
2015,2,BN,2,NC,,,,S
2015,2,BN,2,NC,,,,S
2015,2,BN,2,NC,,,,R
2015,2,BN,2,BRRU,SCAR,DEPI,,L
2015,2,BN,2,NC,,,,S
2015,2,BN,2,NC,,,,S
2015,2,BN,2,BRRU,,,,L
2015,2,BN,2,NC,,,,S
2015,2,BN,2,AMDU,BRRU,,,S
2015,2,BN,2,CYAC,SCAR,,,S
2015,2,BN,2,CYAC,,,,S
2015,2,BN,2,CYAC,DEPI,,,S
2015,2,BN,2,NC,,,,S
2015,2,BN,2,NC,,,,R
2015,2,BN,2,NC,,,,S
2015,2,BN,2,BAMU,,,,R
2015,2,BN,2,NC,,,,S
2015,2,BN,2,NC,,,,S
2015,4,BN,3,NC,,,,S
2015,4,BN,3,SCAR,,,,R
2015,4,BN,3,SCAR,,,,S
2015,4,BN,3,SCAR,,,,S
2015,4,BN,3,SCAR,,,,L
2015,4,BN,3,NC,,,,R
2015,4,BN,3,BRRU,SCAR,,,S
2015,4,BN,3,SCAR,,,,S
2015,4,BN,3,SCAR,,,,S
2015,4,BN,3,NC,,,,S
2015,4,BN,3,SCAR,,,,S
2015,4,BN,3,ASNU,,,,S
2015,4,BN,3,NC,,,,S
2015,4,BN,3,SCAR,BRRU,DEPI,,S
2015,4,BN,3,NC,,,,L
2015,4,BN,3,SCAR,,,,S
2015,4,BN,3,SCAR,,,,S
2015,4,BN,3,SCAR,,,,S
2015,4,BN,3,SCAR,,,,R
2015,4,BN,3,SCAR,,,,L
2015,4,BN,3,NC,,,,S
2015,4,BN,3,NC,,,,R
2015,4,BN,3,BRRU,L,,,L
2015,4,BN,3,SCAR,,,,R
2015,4,BN,3,SCAR,,,,S
2015,4,BN,3,SCAR,,,,S
2015,4,BN,3,DEPI,SCAR,,,S
2015,4,BN,3,NC,,,,S
2015,4,BN,3,SCAR,,,,S
2015,4,BN,3,NC,,,,S
2015,4,BN,3,NC,,,,S
2015,4,BN,3,NC,,,,R
2015,4,BN,3,SCAR,ASNU,,,S
2015,4,BN,3,NC,,,,S
2015,4,BN,3,NC,,,,S
2015,4,BN,3,DS,SCAR,,,S
2015,4,BN,3,NC,,,,S
2015,4,BN,3,DS,,,,S
2015,4,BN,3,SCAR,,,,S
2015,4,BN,3,SCAR,,,,S
2015,4,BN,3,NC,,,,S
2015,4,BN,3,NC,,,,BT
2015,4,BN,3,NC,,,,S
2015,4,BN,3,SCAR,,,,S
2015,4,BN,3,SCAR,,,,S
2015,4,BN,3,DS,SCAR,,,S
2015,3,US,1,NC,,,,S
2015,3,US,1,BRRU,,,,S
2015,3,US,1,BRRU,,,,S
2015,3,US,1,KRAME,BRRU,,,S
2015,3,US,1,SCAR,,,,S
2015,3,US,1,NC,,,,S
2015,3,US,1,BRRU,,,,S
2015,3,US,1,BRRU,,,,L
2015,3,US,1,NC,,,,S
2015,3,US,1,NC,,,,S
2015,3,US,1,NC,,,,S
2015,3,US,1,NC,,,,S
2015,3,US,1,NC,,,,S
2015,3,US,1,SCAR,,,,S
2015,3,US,1,NC,,,,S
2015,3,US,1,BRRU,,,,L
2015,3,US,1,LATR,BRRU,,,L
2015,3,US,1,LATR,SCAR,BRRU,,S
2015,3,US,1,LATR,,,,S
2015,3,US,1,LATR,SCAR,,,S
2015,3,US,1,NC,,,,S
2015,3,US,1,DS,,,,L
2015,3,US,1,DS,,,,L
2015,3,US,1,NC,,,,S
2015,3,US,1,DEPI,,,,S
2015,3,US,1,SCAR,,,,S
2015,3,US,1,SCAR,,,,S
2015,3,US,1,NC,,,,S
2015,3,US,1,NC,,,,BRRU
2015,3,US,1,CYAC,BRRU,,,S
2015,3,US,1,CYAC,KRAME,,,S
2015,3,US,1,CYAC,,,,S
2015,3,US,1,NC,,,,S
2015,3,US,1,SCAR,,,,S
2015,3,US,1,NC,,,,S
2015,3,US,1,BRRU,,,,S
2015,3,US,1,BRRU,,,,R
2015,3,US,1,NC,,,,S
2015,3,US,1,DEPI,,,,S
2015,3,US,1,SCAR,,,,S
2015,3,US,1,NC,,,,S
2015,3,US,1,NC,,,,R
2015,3,US,1,NC,,,,S
2015,3,US,1,SCAR,,,,S
2015,3,US,1,NC,,,,S
2015,3,US,1,WUBR,SCAR,,,L
2015,3,US,4,DS,,,,S
2015,3,US,4,NC,,,,S
2015,3,US,4,BRRU,ASNU,,,S
2015,3,US,4,KRAME,BRRU,,,L
2015,3,US,4,LILY,SCAR,,,S
2015,3,US,4,NC,,,,R
2015,3,US,4,NC,,,,R
2015,3,US,4,NC,,,,S
2015,3,US,4,AMDU,,,,R
2015,3,US,4,SCAR,,,,S
2015,3,US,4,NC,,,,S
2015,3,US,4,NC,,,,S
2015,3,US,4,DEPI,SCAR,,,S
2015,3,US,4,BRRU,,,,S
2015,3,US,4,LATR,SCAR,,,S
2015,3,US,4,DEPI,,,,R
2015,3,US,4,NC,,,,S
2015,3,US,4,DS,,,,S
2015,3,US,4,LATR,BRRU,,,S
2015,3,US,4,NC,,,,R
2015,3,US,4,NC,,,,R
2015,3,US,4,UNKNOWN SHRUB 1,,,,L
2015,3,US,4,LATR,,,,S
2015,3,US,4,LATR,,,,S
2015,3,US,4,LATR,SCAR,,,S
2015,3,US,4,BRRU,,,,S
2015,3,US,4,NC,,,,S
2015,3,US,4,NC,,,,S
2015,3,US,4,YUBR,,,,S
2015,3,US,4,YUBR,,,,S
2015,3,US,4,SCAR,ASNU,,,R
2015,3,US,4,YUBR,BRRU,,,R
2015,3,US,4,SCAR,,,,S
2015,3,US,4,ASNU,SCAR,,,R
2015,3,US,4,SCAR,,,,S
2015,3,US,4,SCAR,,,,R
2015,3,US,4,NC,,,,SCAR
2015,3,US,4,NC,,,,S
2015,3,US,4,NC,,,,S
2015,3,US,4,NC,,,,S
2015,3,US,4,NC,,,,S
2015,3,US,4,NC,,,,S
2015,3,US,4,NC,,,,S
2015,3,US,4,LATR,BRRU,,,L
2015,3,US,4,LATR,BRRU,,,L
2015,3,US,4,LATR,BRRU,,,L
2015,4,US,4,NC,,,,R
2015,4,US,4,SCAR,,,,R
2015,4,US,4,SCAR,,,,R
2015,4,US,4,SCAR,,,,R
2015,4,US,4,BRRU,SCAR,,,S
2015,4,US,4,SCAR,,,,S
2015,4,US,4,DS,SCAR,,,S
2015,4,US,4,NC,,,,S
2015,4,US,4,SCAR,,,,S
2015,4,US,4,AMDU,DS,SCAR,,L
2015,4,US,4,SCAR,,,,R
2015,4,US,4,NC,,,,R
2015,4,US,4,NC,,,,S
2015,4,US,4,NC,,,,S
2015,4,US,4,LATR,SCAR,,,R
2015,4,US,4,NC,,,,S
2015,4,US,4,NC,,,,S
2015,4,US,4,SCAR,,,,R
2015,4,US,4,KRAME,,,,S
2015,4,US,4,LATR,,,,S
2015,4,US,4,NC,,,,S
2015,4,US,4,LATR,SCAR,,,S
2015,4,US,4,LATR,AMDU,BRRU,,S
2015,4,US,4,YUBR,LATR,,,S
2015,4,US,4,YUBR,,,,R
2015,4,US,4,YUBR,LATR,BRRU,,S
2015,4,US,4,YUBR,SCAR,,,S
2015,4,US,4,YUBR,LATR,DS,BRRU,S
2015,4,US,4,NC,,,,S
2015,4,US,4,NC,,,,R
2015,4,US,4,NC,,,,R
2015,4,US,4,NC,,,,R
2015,4,US,4,THMO,SCAR,,,S
2015,4,US,4,THMO,,,,S
2015,4,US,4,DS,,,,L
2015,4,US,4,NC,,,,S
2015,4,US,4,NC,,,,R
2015,4,US,4,NC,,,,S
2015,4,US,4,NC,,,,S
2015,4,US,4,NC,,,,S
2015,4,US,4,SCAR,,,,R
2015,4,US,4,NC,,,,S
2015,4,US,4,BRRU,SCAR,,,S
2015,4,US,4,AMDU,BRRU,,,S
2015,4,US,4,SCAR,,,,R
2015,2,UN,2,NC,,,,S
2015,2,UN,2,DS,,,,S
2015,2,UN,2,DS,,,,S
2015,2,UN,2,NC,,,,S
2015,2,UN,2,NC,,,,R
2015,2,UN,2,NC,,,,S
2015,2,UN,2,NC,,,,S
2015,2,UN,2,NC,,,,S
2015,2,UN,2,NC,,,,R
2015,2,UN,2,CORA,,,,S
2015,2,UN,2,CORA,,,,L
2015,2,UN,2,DS,,,,S
2015,2,UN,2,NC,,,,S
2015,2,UN,2,BRRU,,,,S
2015,2,UN,2,ASNU,,,,S
2015,2,UN,2,NC,,,,R
2015,2,UN,2,SCAR,,,,S
2015,2,UN,2,SCAR,,,,R
2015,2,UN,2,NC,,,,S
2015,2,UN,2,NC,,,,S
2015,2,UN,2,NC,,,,S
2015,2,UN,2,NC,,,,S
2015,2,UN,2,ASNU,,,,R
2015,2,UN,2,SCAR,,,,S
2015,2,UN,2,SCAR,,,,S
2015,2,UN,2,NC,,,,S
2015,2,UN,2,NC,,,,S
2015,2,UN,2,BAMU,,,,S
2015,2,UN,2,NC,,,,S
2015,2,UN,2,DEPI,,,,S
2015,2,UN,2,CYAC,,,,R
2015,2,UN,2,DS,,,,S
2015,2,UN,2,DEPI,,,,S
2015,2,UN,2,SCAR,DEPI,,,R
2015,2,UN,2,NC,,,,R
2015,2,UN,2,NC,,,,R
2015,2,UN,2,NC,,,,S
2015,2,UN,2,NC,,,,R
2015,2,UN,2,BRRU,,,,S
2015,2,UN,2,NC,,,,S
2015,2,UN,2,NC,,,,S
2015,2,UN,2,NC,,,,R
2015,2,UN,2,NC,,,,L
2015,2,UN,2,NC,,,,R
2015,2,UN,2,NC,,,,S
2015,2,UN,2,NC,,,,R
2015,2,US,3,ASNU,,,,S
2015,2,US,3,ASNU,,,,R
2015,2,US,3,CORA,,,,S
2015,2,US,3,CORA,,,,R
2015,2,US,3,NC,,,,S
2015,2,US,3,NC,,,,S
2015,2,US,3,NC,,,,R
2015,2,US,3,NC,,,,S
2015,2,US,3,SCAR,,,,S
2015,2,US,3,SCAR,DEPI,,,R
2015,2,US,3,SCAR,,,,L
2015,2,US,3,NC,,,,S
2015,2,US,3,LATR,SCAR,,,S
2015,2,US,3,SCAR,,,,S
2015,2,US,3,SCAR,,,,S
2015,2,US,3,BRRU,SCAR,,,S
2015,2,US,3,NC,,,,R
2015,2,US,3,NC,,,,S
2015,2,US,3,AMDU,BRRU,,,S
2015,2,US,3,SCAR,BRRU,,,S
2015,2,US,3,DS,,,,R
2015,2,US,3,LATR,UNKNOWN SHRUB 1,,,S
2015,2,US,3,LATR,UNKNOWN SHRUB 1,BRRU,,S
2015,2,US,3,LATR,BRRU,DEPI,,S
2015,2,US,3,NC,,,,S
2015,2,US,3,NC,,,,S
2015,2,US,3,NC,,,,R
2015,2,US,3,SCAR,,,,S
2015,2,US,3,SCAR,,,,S
2015,2,US,3,NC,,,,S
2015,2,US,3,NC,,,,R
2015,2,US,3,SCAR,,,,S
2015,2,US,3,BRRU,SCAR,,,S
2015,2,US,3,BRRU,SCAR,,,S
2015,2,US,3,SCAR,,,,S
2015,2,US,3,NC,,,,S
2015,2,US,3,NC,,,,S
2015,2,US,3,NC,,,,S
2015,2,US,3,LATR,,,,S
2015,2,US,3,LATR,SCAR,,,R
2015,2,US,3,BRRU,DEPI,,,R
2015,2,US,3,NC,,,,S
2015,2,US,3,NC,,,,R
2015,2,US,3,KRAME,BRRU,,,S
2015,2,US,3,KRAME,BRRU,,,S
2015,2,US,3,NC,,,,S
2015,2,BS,2,NC,,,,S
2015,2,BS,2,NC,,,,S
2015,2,BS,2,EPNE,,,,S
2015,2,BS,2,EPNE,,,,S
2015,2,BS,2,EPNE,BRRU,,,S
2015,2,BS,2,NC,,,,S
2015,2,BS,2,NC,,,,S
2015,2,BS,2,NC,,,,S
2015,2,BS,2,NC,,,,S
2015,2,BS,2,BRRU,,,,S
2015,2,BS,2,SCAR,,,,S
2015,2,BS,2,SCAR,BRRU,,,SR
2015,2,BS,2,DEPI,SCAR,,,S
2015,2,BS,2,DS,,,,S
2015,2,BS,2,SCAR,,,,S
2015,2,BS,2,SCAR,,,,S
2015,2,BS,2,NC,,,,R
2015,2,BS,2,NC,,,,S
2015,2,BS,2,NC,,,,S
2015,2,BS,2,NC,,,,S
2015,2,BS,2,BRRU,,,,S
2015,2,BS,2,NC,,,,R
2015,2,BS,2,NC,,,,S
2015,2,BS,2,NC,,,,S
2015,2,BS,2,SCAR,,,,R
2015,2,BS,2,SCAR,,,,S
2015,2,BS,2,NC,,,,L
2015,2,BS,2,NC,,,,S
2015,2,BS,2,NC,,,,S
2015,2,BS,2,DEPI,,,,S
2015,2,BS,2,DEPI,SCAR,,,S
2015,2,BS,2,NC,,,,S
2015,2,BS,2,NC,,,,S
2015,2,BS,2,SCAR,,,,S
2015,2,BS,2,SCAR,,,,S
2015,2,BS,2,NC,,,,R
2015,2,BS,2,NC,,,,S
2015,2,BS,2,BRRU,,,,S
2015,2,BS,2,AMDU,,,,S
2015,2,BS,2,NC,,,,S
2015,2,BS,2,NC,,,,S
2015,2,BS,2,DS,,,,S
2015,2,BS,2,SCAR,,,,S
2015,2,BS,2,NC,,,,S
2015,2,BS,2,SCAR,,,,S
2015,2,BS,2,SCAR,,,,R
2015,1,BN,2,SCAR,,,,S
2015,1,BN,2,BRRU,DEPI,ERCI,,S
2015,1,BN,2,SCAR,,,,S
2015,1,BN,2,NC,,,,R
2015,1,BN,2,SCAR,,,,S
2015,1,BN,2,NC,,,,S
2015,1,BN,2,NC,,,,R
2015,1,BN,2,NC,,,,S
2015,1,BN,2,NC,,,,R
2015,1,BN,2,SCAR,,,,R
2015,1,BN,2,NC,,,,L
2015,1,BN,2,NC,,,,S
2015,1,BN,2,NC,,,,R
2015,1,BN,2,DEPI,,,,S
2015,1,BN,2,NC,,,,R
2015,1,BN,2,NC,,,,S
2015,1,BN,2,NC,,,,S
2015,1,BN,2,NC,,,,S
2015,1,BN,2,BRRU,,,,S
2015,1,BN,2,DS,,,,S
2015,1,BN,2,SCAR,,,,R
2015,1,BN,2,SCAR,,,,R
2015,1,BN,2,NC,,,,S
2015,1,BN,2,NC,,,,R
2015,1,BN,2,NC,,,,R
2015,1,BN,2,BRRU,,,,R
2015,1,BN,2,BRRU,SCAR,,,S
2015,1,BN,2,BRRU,DEPI,,,S
2015,1,BN,2,NC,,,,R
2015,1,BN,2,NC,,,,S
2015,1,BN,2,NC,,,,S
2015,1,BN,2,NC,,,,R
2015,1,BN,2,BRRU,,,,S
2015,1,BN,2,BRRU,,,,S
2015,1,BN,2,BRRU,,,,R
